RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020
94526,27891,84309,Zip,UT,UT,Deweyville,Ogden-Clearfield,Box Elder County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155631,157092,158809,161540,163922,165790,167815,169575,171531,173364,175110,177053,179357,181955,183098,184401,186162,188680,190790,192829,194571,196175,197907,199364,200346,200330,201481,202778,203674,204235,204412,205300,205413,205821,205450,204540,202987,201574,200268,199006,198111,197131,196661,195175,194162,192369,191083,189763,188695,187249,185199,183269,181517,180024,178474,177345,176338,175787,175287,175076,175071,175025,175079,174757,174205,173546,172807,172226,171386,170376,169416,168269,167035,166091,165837,165870,166077,166266,166637,166539,166663,166823,167225,167567,167852,167932,167875,167904,168369,168972,169856,170894,172071,173613,175098,176806,178542,180558,182324,183942,185044,185969,186632,187693,188772,189597,190127,190517,191481,192223,193034,193636,194637,195946,196771,197136,197244,197622,198566,199539,200284,200883,201632,202729,203642,204540,205779,207052,208497,209452,210009,210365,210741,211894,213334,215100,216627,218014,219221,221143,223032,225630,227756,230238,232225,233915,235107,236494,238379,240271,242386,244270,246396,248174,250056,252290,254604,257046,259376,260073,260503,260443,262142,263443,265444,266386,268158,268925,271307,272564,275097,276634,278760,280523,282059,283942,285262,287653,289651,292397,294091,296843,298896,302764
94664,27981,84729,Zip,UT,UT,Glendale,,Kane County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202855,201658,200779,197087,192656,188215,184620,182965,182523,184050,185649,187223,188798,190203,191057,193724,197414,200837,203386,204191,203168,199380,196681,196154,196968,196438,194947,194260,193482,194051,195027,195647,196176,196112,194955,191294,185954,181518,178026,173722,172135,170521,169530,167281,166768,168516,169743,170543,172209,174446,176492,176406,175717,175781,176838,178043,177759,176646,176251,177664,177129,177511,177895,181508,182760,183152,181308,180130,180306,181909,184572,185660,187024,187001,186154,185567,186001,187054,188630,191376,192837,192722,191400,193151,196615,199895,203525,205056,207175,207680,209583,212263,215222,217801,218965,216864,215184,214043,215365,216593,219175,222585,224078,222581,221339,219953,219332,220147,220889,221441,218803,218055,216825,216481,216362,217324,218000,219210,220655,221769,222233,222596,224187,224860,225110,224597
94619,28037,84636,Zip,UT,UT,Holden,,Millard County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128688,127626,127361,126662,126217,126277,125505,125717,125253,124473,123188,121573,120908,120199,119803,119057,118105,116015,114707,112261,110799,109832,109030,108210,106453,106213,105048,103641,102010,100922,100438,99369,98465,97721,98100,98619,98384,96776,95166,94653,94370,94599,94268,95113,95263,94609,92917,92381,93020,94528,95926,97040,97308,97473,97585,97871,98036,98525,99351,99613,100086,100603,101724,102749,104859,107354,109129,109323,109583,111046,112930,114480,114806,114560,113629,112577,111616,110086,109660,110695,111671,112128,111792,112584,113461,114545,115551,116716,117441,118370,118854,119207,119614,119537,119643,119789,120660,122006,123346,124105,124673,125247,126307,126817,127711,128778,131001,131950,132441,132210,132567,133685,135102,136421,137127,137874,138865,140372,140302,140649,141766,143473,145046,146120,147158,148619,149295,150942,152067,153645,154720,156727,158604,160619,161555,162622,163395,163960,164813,165734,166434,166355,167177,167233,166972,166327,166398,166366,166365,166184
94692,28187,84758,Zip,UT,UT,Orderville,,Kane County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205206,202145,199004,193395,189580,188089,187625,186787,185401,185840,186988,188451,188468,188565,190304,193151,194550,192581,189693,187446,186374,182046,177032,173030,172406,173792,174141,173489,172549,172427,172112,172216,172708,175221,178535,181174,182073,181087,179105,177069,175281,175225,176116,177714,178979,180706,182042,181057,179641,177727,179391,182193,185419,187315,188906,189883,190698,189753,189844,191034,194361,196628,197728,198107,199772,201257,201988,201385,201087,201699,202462,203420,202534,202738,202208,200473,196309,192269,189991,190318,190748,190019,186609,183562,181531,181739,182021,182816,183287,184700,185741,185928,185583,186580,189602,192902,194674,195207,194489,195919,199400,201573,202823,203473,204634,206380,206364,207997,210878,213753,216944,217238,216969,216549,216506,217647,218977,219830,221893,222113,221830,220706,221858,224656,227440,229479,230825,231518,231898,231248,232048,232072,235152,236406,236970,236753,235925,235814,235021,235073,235734,237299,237542,239094,238550,240112,241287,243049,245627,248404
94547,28849,84330,Zip,UT,UT,Plymouth,Ogden-Clearfield,Box Elder County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116223,117050,117415,117695,118857,119445,120187,119530,120431,121831,123463,124875,125952,126489,126819,128249,128580,129617,130949,133877,134292,133380,132872,133220,134236,135096,136370,137217,137457,137559,136640,136671,136958,138323,137783,136312,134367,133303,132474,131894,131499,131453,131243,130298,129267,127733,127357,127006,126746,125414,124066,122602,121431,120035,119080,118177,117557,116892,116275,115875,115693,115625,115467,115120,114805,114427,114012,113580,113145,112752,112316,111509,110472,109842,109468,109517,109449,109742,109947,110102,110069,110145,110232,110371,110620,110751,110691,110610,110729,111197,111782,112561,113355,114124,114556,115300,116165,117035,118289,119426,121082,121524,121785,121945,122998,124084,125333,126233,127328,127772,128025,128106,128266,129061,130242,131306,131895,132784,133992,135249,136044,138287,140363,142966,144063,145643,146607,147873,149002,149803,151359,152198,153646,154236,155654,156207,157362,158060,159510,160652,161730,162865,163010,164514,165368,166455,166919,168138,169922,172247,174732,176862,178980,181246,183971,186626,189921,192418,194470,196147,198698,200828,202641,204811,205780,207642,209323,211800,213133,214008,215826,217519,219362,220761,221957,223104,225220,226456,227742,228020,228949,230571,231725,232931
94434,28872,84069,Zip,UT,UT,Rush Valley,Salt Lake City,Tooele County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225207,222849,222064,220488,220036,220002,220063,220474,220292,219830,220036,220096,220313,221465,222332,222946,222126,220121,217481,214373,212482,211308,209184,207791,205814,204880,203379,201806,200220,200033,200879,201531,201393,200668,200281,198953,197831,195657,194030,192440,191506,189766,187876,186941,186802,187173,187431,188049,189381,191772,192285,191561,189839,189229,188126,186396,185192,184180,183541,182844,182186,181006,180529,181248,181783,182070,181637,181568,180757,180199,180023,180716,181057,181243,181745,182066,182912,183251,185644,187628,190539,192346,194554,196291,197959,199698,200247,200425,199705,200984,201590,204109,204958,207281,207808,207277,207348,207360,208785,208635,209773,208844,207926,204927,203535,202028,202500,203763,205263,206971,210899,217214,223264,228158,231238,234674,236838,238620,239883,244533,248314,251563,248925,245356,241789,239212,239019,240488,246056,251800,255708,255207,255771,256701,259700,261685,263910,268942,272497,274182,270615,266809,265230,264291,261440,257979,254822,253261,250395,250083,251606,254887,256316,256456,257043,257382,258777,258851,260612,262763,266225,266709,266595,266179,269528,274667,279470,285733,292645
94555,28943,84338,Zip,UT,UT,Trenton,Logan,Cache County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129261,130586,130854,131708,131814,132063,132379,132475,132512,132277,132137,132134,132146,131314,130801,130563,131318,131988,132347,132692,133048,133481,133900,133991,134016,133934,134217,134351,134410,134131,134078,134432,134749,135440,135819,136219,136423,136750,137255,137714,138142,138669,139399,140128,141126,142105,143210,144637,146948,149429,151633,153893,156064,158498,160198,161809,162279,162651,162469,163043,162657,162735,162168,160990,160432,159792,160605,161267,163051,164770,167223,168797,170510,171649,173908,176881,179843,182092,183423,184512,185588,186388,186617,185922,184938,183498,181733,180975,179855,180767,181321,182127,181811,181459,181680,182949,185025,186447,187684,186218,185209,181479,178463,175461,173908,172938,172083,170923,169390,169961,170629,172659,172258,172818,173232,174382,175271,175385,174478,173318,172303,170085,167102,164302,163593,163902,163775,162255,159574,157612,156443,156368,156048,156002,156531,156779,157197,156749,156248,156657,157960,159343,161051,162012,163207,163242,163968,165315,166904,168435,170333,171826,173480,173573,173076,172247,172368,174049,174603,173246,170297,167869,166404,165660,165026,165360,165677,166038,165794,164392,163542,163204,164309,164549,163788,162276,161273,161635,161932,161106,158446,156995,156106,156790,157159,158192,159178,160944,161577,161493,160737,161808,164167,166159,167819,168742,169201,170314,172684,174842,176677,177480,179943,182994,187221,191249,194414,196789,199967,203527,206325,209024,212722,217455,221576,224500,227200,229308,231562,234916,238389,241377,243383,245598,247364,248954,250075,251212,251271,251743,252435,252571,251945
94665,28978,84730,Zip,UT,UT,Glenwood,,Sevier County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117939,118131,118077,117912,117519,117386,117410,117734,118019,119012,120267,121675,123364,124859,126486,127728,129157,130955,132765,134561,136205,137419,138359,139220,139514,140020,140584,142145,144085,144840,145451,145144,145178,144301,143845,143575,143716,142893,142429,141999,142210,142540,142724,143679,145273,146574,146742,146351,146169,146344,145549,144731,143773,144282,144978,145883,145621,146169,146710,147078,146728,146313,146140,145966,145734,144559,143141,141908,140944,139911,138898,138675,138561,138521,138518,138549,138233,138049,138045,136808,135523,134174,134277,134264,134449,134764,135080,135722,136623,137540,138299,139188,140324,141491,142284,143310,144171,145299,146620,147976,149126,149961,150679,151025,151643,152421,153614,154204,154945,155469,156176,156482,157048,157638,158610,161393,163978,166482,167261,168416,169604,170723,171665,172534,173507,174555,175763,176106,176356,176591,177617,178631,179469,180333,181323,182681,183965,185543,186842,188247,189592,191095,192770,193875,195059,196340,197938,199623,201054,202673,204324,206094,208189,209630,210933,213556,216686,219862,221659,223363,224932,226325,227391,228562,229450,230785,231978,232988,233618,234299,235130,236024,237097,238024,239126,239962,240739,241366,241992,242094,242100
94626,29111,84644,Zip,UT,UT,Meadow,,Millard County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111818,111328,110682,109339,108770,108061,108339,107510,107211,106435,106378,106500,106339,105738,105273,105662,105087,104663,102450,101831,100925,100899,99918,98680,97776,97481,97024,95772,94819,94006,93715,93444,92826,92535,92368,92047,91755,91762,92201,92791,92674,92651,93438,93871,94082,92917,92019,91940,92057,91861,91956,92406,93322,93544,93611,93795,94133,94637,95472,96223,97138,97838,98381,99208,100685,102231,103037,103713,104781,106118,106773,107370,107789,108255,109168,109223,108902,108271,108969,110308,110944,111979,113372,115251,116815,118418,119438,120670,121774,124076,125699,126295,127227,128770,130797,131872,133122,133970,134518,135148,135642,135467,134442,134621,135390,135822,135509,135691,135448,135721,136419,137336,138429,139674,141385,142272,142356,141919,141796,141834,142813,144039,145568,146932,148468,150075,151975,153214,154036,154096,154237,154767,155876,157186,158238,159019,159345,159053,158825,159392,160545,162591,164550,166019,166635,166883,167155,167773,168724,170206
94674,29167,84739,Zip,UT,UT,Joseph,,Sevier County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141926,139912,138288,134290,130930,128039,127265,126795,127609,128463,130085,130390,131316,132756,135141,137561,139915,142161,142546,142829,141648,140881,139280,140016,140026,139895,138606,139302,139259,139542,138848,138466,137568,136540,136254,136128,136338,135815,134728,133003,132757,132131,131519,130760,131050,131599,130974,129940,128461,127045,125811,124992,124207,123061,122310,121441,120955,120418,120331,120137,119855,119684,119226,118349,116662,115620,114630,113793,112574,111540,111273,111308,111242,111238,111338,111559,112052,112463,113030,113905,114185,114247,113543,113558,113667,113861,113984,114537,115564,116578,117890,118252,119079,120054,121495,122300,123174,123828,124806,125488,126342,127266,127406,128041,128622,129502,130052,130754,131447,132249,132964,133879,134180,134367,134658,135709,137089,138415,139420,140122,140789,141424,141881,141797,142147,142349,142999,142853,141995,140788,140068,139529,139235,138999,139487,140244,141223,141851,142384,143777,145751,147774,148825,149460,149741,150274,150681,151592,151218,151594,151988,151270,150967,150896,152891,155761,158556,161724,163169,164154,165031,166257,167619,169441,170447,171888,172358,173207,173681,173992,175030,176181,177955,178996,179767,180458,181319,181592,181627,180875,180417
94690,29380,84756,Zip,UT,UT,Beryl,Cedar City,Iron County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178079,177394,177481,176821,176428,174984,173484,171154,168700,166202,164260,162854,161078,159258,156934,154448,152123,150631,150273,150243,150263,149996,149475,147940,146814,145710,144419,143658,142151,141072,138337,136342,134587,133713,132386,131092,129562,128691,127995,127849,127417,127058,126362,126088,125764,124611,122845,121995,122099,121775,120761,118987,118420,118542,120930,122824,123736,123937,125954,128513,130190,131274,132752,134991,136592,136665,135244,133521,134778,137493,140481,140492,141081,141431,142839,143858,144711,146816,148470,151718,151295,150620,146917,147360,146857,148076,148080,147650,147283,145781,144756,142521,141736,141074,142476,141202,140551,139314,139224,139848,140355,140646,141611,142750,145090,147520,149246,151428,152677,154107,155686,157154,157905,159966,161573,163392,161298,159794,158427,159703,160130,159742,157120,155042,155000,155457,154771,152512,152306,152528,154748,156047,158830,161623,165702,168196,170233,170829,173440,176705,179826,182244,182854,182829,182031,181573,181062,181396,180961,180850
94523,29401,84306,Zip,UT,UT,Deweyville,Ogden-Clearfield,Box Elder County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212629,212323,212276,211397,210378,210071,210515,210454,209302,207862,206921,205545,203246,201017,198931,197725,196199,193829,191304,189190,188550,188176,187810,187728,188396,189325,189939,190594,191449,191880,191001,190695,190077,189923,188393,187301,187054,186620,185893,185106,185299,186133,186869,186894,187293,186965,187919,188845,189176,189062,189205,188878,188516,187661,188663,190098,191348,192839,193686,195117,197425,199945,202669,204829,206571,208194,209648,210360,211168,211486,213082,213577,213359,213236,213830,215384,216414,217393,217409,218334,218734,219651,219168,219591,219921,221388,222070,222656,223172,223732,224659,225316,227115,228858,231114,232885,235227,236141,237010,237829,239641,240634,240613,241068,241685,243686,245437,248086,249671,251705,253326,255277,256650,261731,267262,272440,274806,275894,277957,279704,282924,285984,289578,292241,295470,294573,295935,295925,299283,301137,303185,307005,310901,314830,316793,318418,320812,322550,322672,322635,322929,324767,325966,325789,325075,324403,325147,326573,327232,329635
94405,29401,84038,Zip,UT,UT,Garden City,,Rich County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213724,213670,213604,213570,212149,210764,209248,208974,208499,208740,210244,211818,212369,211521,210324,208840,209452,210261,211298,210064,208742,206626,204561,202994,202477,202516,202685,203235,202642,201833,200745,200825,201064,201322,198850,195547,192708,191510,190562,189083,189229,188733,188579,188119,188681,188652,188863,189261,190102,190541,190820,191284,191173,191530,191166,190358,189323,189371,190670,191762,192213,192832,194001,195294,196402,197542,199778,202169,203931,204527,205079,205949,206791,207311,207502,208034,208663,209419,209393,209274,209139,210253,211101,212428,214179,216337,218283,219346,219960,220251,221004,221843,223148,223468,224952,226131,227363,227930,229103,230882,233116,235565,237728,241478,246426,251466,254876,256672,259201,261879,264927,267998,270893,273789,276068,277720,276716,277419,276563,277912,277970,279918,281888,284459,287347,290306,294442,298211,303283,306610,309176,312994,316993,322254,324546,325758,326895,329222,331265,333313,334915,337030,340982,343011,345369,345560,348033,350966,353783,355570
94595,29560,84539,Zip,UT,UT,East Carbon,Price,Carbon County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59851,59184,58530,57105,55870,55015,54525,54041,53634,53054,52637,52385,52667,53140,53612,54305,54961,54999,54506,53963,53408,53509,53557,53409,52208,50780,49775,49117,48619,48501,48535,48901,49541,49866,49960,50037,50870,51755,52161,52074,51839,51958,52709,53317,53339,52922,52981,53400,53662,53870,53797,53963,53980,53757,53308,53142,53645,54352,54786,54963,54987,54257,53924,53511,53823,53613,52893,51862,50995,50434,50036,49610,49646,50541,51425,52143,52095,52590,53286,54010,53989,54374,54965,55960,56111,56053,55806,55881,56186,56421,56734,57146,57815,58225,58037,57882,58171,58659,59277,59358,59711,60201,61039,61728,62298,62347,62565,62171,61921,61618,61490,61625,61567,61040,60503,59965,60122,60485,61264,61897,62339,62491,62330,62263,62262,62859,63243,63576,63503,63615,63499,63831,64245,64940,65834,66684,67573,68291
94448,29560,84085,Zip,UT,UT,Whiterocks,Vernal,Uintah County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108436,107943,108349,108983,110147,110655,111094,111737,113113,114303,115612,116992,118843,120921,122517,124366,125745,127746,129810,131759,133626,135154,136985,137839,138478,139796,141041,141029,140652,141073,142134,143246,142789,143357,142828,143319,142935,143095,143428,143893,144447,145425,145676,145176,144153,143787,144465,146652,148742,149548,148741,149486,149870,149522,148456,148422,149834,150240,149288,147154,145900,145491,146113,145297,145143,144576,145128,145008,144515,143904,144462,144555,144149,143165,142325,141990,141413,141756,141268,141267,141195,141618,141705,141917,141927,142785,143692,144909,145479,145828,146833,147728,148442,149412,150491,152561,153996,155755,156519,157536,158231,159315,160110,160818,161794,162235,163195,162537,163168,162475,163372,163408,164485,164784,165229,165781,166320,167249,167561,168319,168707,169304,169752,170757,171855,173282,174748,176441,177839,178759,179759,181620,183256,185792,187509,189302,190224,191650,193127,194212,195416,196363,198318,199779,202086,203399,204610,204980,205656,205425,205179,205834,206871,208405,207904,208068,208310,208816,209933,211947,214208,215831,215352,215669,215027,215989,215322,214946,212964,211896,211401,210800,210460,210086,211248,211464,212158,211461,212695,213512,215378,216727,217466,218124
94551,29594,84334,Zip,UT,UT,Riverside,Ogden-Clearfield,Box Elder County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150281,151966,153907,157415,161455,165331,168148,169644,170769,172471,174565,176154,176864,177770,177980,180561,181550,182551,183486,185453,188617,189974,190932,191232,193053,194296,196363,193878,191918,189777,189955,191465,190903,191263,190124,190225,189217,188335,186560,185634,185004,184080,182785,180275,178172,175758,173963,172449,170672,168739,166669,165278,163653,162188,160499,159676,159351,159015,158313,157729,157556,157472,157329,157111,156731,156682,156697,156868,156290,155364,154286,152936,151843,151418,151477,151647,151865,152237,152521,152192,152232,152501,153398,154233,154805,155434,156248,157240,157717,158468,159334,160761,161121,162295,163433,164983,166292,166595,166879,166584,168299,168246,168383,167786,169770,171376,172381,172872,173403,174368,175013,176119,176427,177682,178805,180339,181298,181719,182531,183511,184830,186154,187249,188370,189976,191813,193728,195067,195435,196196,196082,196147,196543,198052,200463,202710,203717,204691,205150,206518,208457,211251,215297,217986,219433,219567,219528,219226,218942,219496,221128,222642,223866,224186,224905,227273,230631,233976,236262,238747,241249,242782,244455,246512,248138,249388,249692,250673,251206,251467,252356,253263,255141,256979,258292,259189,260481,262384,264610,265779,267099,268958,270955,272951
94391,29627,84023,Zip,UT,UT,Dutch John,,Daggett County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199384,198497,198679,198628,199046,198225,196870,195020,193441,192031,191071,190123,188811,187694,185293,182713,179486,178397,178212,178932,179574,180169,180527,180756,181502,182765,185068,187893,191132,193457,195033,196134,197226,198287,198817,199084,199245,199451,199898,199220,197827,196217,195446,194699,193131,191343,189483,189255,189474,190767,191096,191874,192450,193230,193986,194654,195904,196860,200303,202215,204254,203369,203800,204482,205788,207052,207785,208299,208573,208763,208393,208549,208732,209646,209979,210231,210937,211895,213265,215209,217448,220232,220663,220745,220657,222481,224611,226725,229182,231509,233649,235247,236537,237854,239626,241377,243456,245525,247753,249627,250019,250276,250732,251833,253239,254035,255512,257041,258289,258347,258089,258042,258755,259489,259969,259970
